Solar cfs,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,w_cfs
2006,1,26,15,0.3393773
2006,1,26,16,0.278874
2006,1,26,17,0.1743803
2006,1,26,18,0.0765337
2006,1,26,19,0
2006,1,26,20,0
2006,1,26,21,0
2006,1,26,22,0
2006,1,26,23,0
2006,1,26,24,0
2006,1,27,1,0
2006,1,27,2,0
2006,1,27,3,0
2006,1,27,4,0
2006,1,27,5,0
2006,1,27,6,0
2006,1,27,7,0
2006,1,27,8,0.028234
2006,1,27,9,0.1110852
2006,1,27,10,0.2235133
2006,1,27,11,0.3576807
2006,1,27,12,0.4446318
2006,1,27,13,0.480742
2006,1,27,14,0.459951
2006,1,27,15,0.3884976
2006,1,27,16,0.3417294
2006,1,27,17,0.1925464
2006,1,27,18,0.085474
2006,1,27,19,0
2006,1,27,20,0
2006,1,27,21,0
2006,1,27,22,0
2006,1,27,23,0
2006,1,27,24,0
2006,1,28,1,0
2006,1,28,2,0
2006,1,28,3,0
2006,1,28,4,0
2006,1,28,5,0
2006,1,28,6,0
2006,1,28,7,0
2006,1,28,8,0.0307443
2006,1,28,9,0.1029179
2006,1,28,10,0.2148537
2006,1,28,11,0.299931
2006,1,28,12,0.5720696
2006,1,28,13,0.5864583
2006,1,28,14,0.6153604
2006,1,28,15,0.5327925
2006,1,28,16,0.4571026
2006,1,28,17,0.2715223
2006,1,28,18,0.0961387
2006,1,28,19,0
2006,1,28,20,0
2006,1,28,21,0
2006,1,28,22,0
2006,1,28,23,0
2006,1,28,24,0
2006,1,29,1,0
2006,1,29,2,0
2006,1,29,3,0
2006,1,29,4,0
2006,1,29,5,0
2006,1,29,6,0
2006,1,29,7,0
2006,1,29,8,0.033401
2006,1,29,9,0.1639119
2006,1,29,10,0.3481708
2006,1,29,11,0.5093978
2006,1,29,12,0.5962633
2006,1,29,13,0.6625299
2006,1,29,14,0.6211409
2006,1,29,15,0.5543289
2006,1,29,16,0.4194108
2006,1,29,17,0.2662491
2006,1,29,18,0.0930373
2006,1,29,19,0
2006,1,29,20,0
2006,1,29,21,0
2006,1,29,22,0
2006,1,29,23,0
2006,1,29,24,0
2006,1,30,1,0
2006,1,30,2,0
2006,1,30,3,0
2006,1,30,4,0
2006,1,30,5,0
2006,1,30,6,0
2006,1,30,7,0
2006,1,30,8,0.0377767
2006,1,30,9,0.2471056
2006,1,30,10,0.468403
2006,1,30,11,0.6249192
2006,1,30,12,0.6677104
2006,1,30,13,0.6608269
2006,1,30,14,0.6437256
2006,1,30,15,0.5336063
2006,1,30,16,0.3919912
2006,1,30,17,0.281934
2006,1,30,18,0.1155053
2006,1,30,19,0
2006,1,30,20,0
2006,1,30,21,0
2006,1,30,22,0
2006,1,30,23,0
2006,1,30,24,0
2006,1,31,1,0
2006,1,31,2,0
2006,1,31,3,0
2006,1,31,4,0
2006,1,31,5,0
2006,1,31,6,0
2006,1,31,7,0
2006,1,31,8,0.0400146
2006,1,31,9,0.2557951
2006,1,31,10,0.4790456
2006,1,31,11,0.6225514
2006,1,31,12,0.6806258
2006,1,31,13,0.718409
2006,1,31,14,0.6572974
2006,1,31,15,0.4762464
2006,1,31,16,0.3303909
2006,1,31,17,0.2367464
2006,1,31,18,0.0881583
2006,1,31,19,0
2006,1,31,20,0
2006,1,31,21,0
2006,1,31,22,0
2006,1,31,23,0
2006,1,31,24,0
2006,2,1,1,0
2006,2,1,2,0
2006,2,1,3,0
2006,2,1,4,0
2006,2,1,5,0
2006,2,1,6,0
2006,2,1,7,0
2006,2,1,8,0.0372026
2006,2,1,9,0.1224558
2006,2,1,10,0.2631828
2006,2,1,11,0.501897
2006,2,1,12,0.5298974
2006,2,1,13,0.5650669
2006,2,1,14,0.5406998
2006,2,1,15,0.4716102
2006,2,1,16,0.3876338
2006,2,1,17,0.2667997
2006,2,1,18,0.1058094
2006,2,1,19,0
2006,2,1,20,0
2006,2,1,21,0
2006,2,1,22,0
2006,2,1,23,0
2006,2,1,24,0
2006,2,2,1,0
2006,2,2,2,0
2006,2,2,3,0
2006,2,2,4,0
2006,2,2,5,0
2006,2,2,6,0
